Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000188290,HES4,568,2.17701,111,-1.4378,168,-0.0681
ENSG00000187608,ISG15,10,-3.9002,69,-2.0142,415,2.76785
ENSG00000078808,SDF4,192,0.67006,101,-0.8647,180,0.65763
ENSG00000107404,DVL1,11,-2.9811,65,-0.8328,168,1.54973
ENSG00000175756,AURKAIP1,10,-4.1329,137,-0.6671,321,1.43308
ENSG00000242485,MRPL20,10,-3.9958,166,0.52013,168,0.22812
ENSG00000160075,SSU72,1502,3.04201,164,-2.0028,236,-0.5868
ENSG00000228594,FNDC10,10,-3.5052,102,-0.1814,168,0.92031
ENSG00000078369,GNB1,865,1.38647,350,-0.4274,273,-0.6308
ENSG00000067606,PRKCZ,10,-4.1772,182,0.35508,208,0.40290
ENSG00000157916,RER1,10,-3.1593,59,-1.1636,194,1.89121
ENSG00000157870,PRXL2B,10,-3.1343,66,-0.8056,168,1.53142
ENSG00000158109,TPRG1L,10,-4.3322,203,0.36201,232,0.40091
ENSG00000130764,LRRC47,338,1.90349,64,-1.8066,168,0.70399
ENSG00000069424,KCNAB2,2146,4.12290,108,-2.9372,168,-1.2441
ENSG00000116254,CHD5,10,-3.6559,119,0.04277,168,0.69967
ENSG00000116251,RPL22,10,-4.9528,344,0.95693,261,-0.1854
ENSG00000097021,ACOT7,2044,2.39068,463,-0.7763,168,-2.0304
ENSG00000171735,CAMTA1,434,0.80276,258,-0.1714,219,-0.3683
ENSG00000116288,PARK7,10,-4.9182,253,-0.4183,503,1.20091
ENSG00000142599,RERE,10,-3.7349,90,-1.1073,286,1.86096
ENSG00000074800,ENO1,801,0.30171,650,-0.1091,651,-0.0452
ENSG00000171603,CLSTN1,1538,1.78611,336,-1.6145,775,0.61014
ENSG00000054523,KIF1B,10,-5.3880,364,-0.2731,655,1.06217
ENSG00000142657,PGD,10,-3.0971,63,-0.8781,168,1.60210
ENSG00000116649,SRM,10,-3.5400,105,-0.1305,168,0.87033
ENSG00000116661,FBXO2,1561,2.07966,308,-1.5298,553,0.18427
ENSG00000132879,FBXO44,468,1.73339,131,-1.0275,168,-0.0940
ENSG00000011021,CLCN6,10,-3.7646,133,0.20073,168,0.54384
ENSG00000116688,MFN2,10,-3.6416,109,-0.2712,193,1.01731
ENSG00000116786,PLEKHM2,10,-3.0549,59,-0.9544,168,1.67618
ENSG00000159363,ATP13A2,2071,3.24130,235,-1.7670,168,-1.5631
ENSG00000117115,PADI2,10,-3.5992,102,-0.4043,198,1.14999
ENSG00000077549,CAPZB,10,-4.4190,207,0.16626,272,0.60157
ENSG00000173436,MICOS10,10,-4.2600,210,0.86327,168,-0.1118
ENSG00000158747,NBL1,10,-3.8790,148,0.36062,168,0.38591
ENSG00000162545,CAMK2N1,10,-5.0403,402,1.79535,168,-1.0382
ENSG00000158828,PINK1,10,-4.8697,345,1.42168,187,-0.6611
ENSG00000127483,HP1BP3,10,-4.1837,137,-0.7670,346,1.53469
ENSG00000075151,EIF4G3,10,-4.0816,135,-0.6049,302,1.36909
ENSG00000076864,RAP1GAP,10,-3.6769,122,0.07451,168,0.66835
ENSG00000070831,CDC42,10,-4.7583,248,-0.0651,385,0.84298
ENSG00000125944,HNRNPR,10,-3.6266,104,-0.4024,202,1.14924
ENSG00000142676,RPL11,302,-0.5917,440,0.01154,504,0.26035
ENSG00000057757,PITHD1,409,0.50009,308,0.08369,232,-0.4767
ENSG00000001461,NIPAL3,10,-3.4366,90,-0.4729,182,1.21194
ENSG00000133226,SRRM1,10,-3.2469,76,-0.6069,168,1.33760
ENSG00000169504,CLIC4,10,-3.4420,81,-0.7948,208,1.53608
ENSG00000117614,SYF2,10,-3.2690,72,-0.8039,184,1.53695
ENSG00000117640,MTFR1L,10,-3.5218,66,-1.5291,281,2.27255
ENSG00000117632,STMN1,10,-5.6838,627,1.79819,265,-1.0229
ENSG00000142669,SH3BGRL3,40,-2.9384,262,-0.3151,468,1.02381
ENSG00000198830,HMGN2,15,-3.8751,119,-1.6701,560,2.42625
ENSG00000117713,ARID1A,10,-3.5986,53,-2.1424,346,2.88169
ENSG00000090273,NUDC,10,-4.7646,163,-1.4151,647,2.19561
ENSG00000186501,TMEM222,10,-3.4494,73,-1.1432,237,1.88526
ENSG00000126709,IFI6,10,-4.8256,212,-0.7944,547,1.57632
ENSG00000117758,STX12,189,0.48576,123,-0.5010,168,0.33873
ENSG00000126698,DNAJC8,10,-3.8550,107,-0.8400,282,1.59777
ENSG00000130770,ATP5IF1,10,-5.0960,374,0.85531,305,-0.0791
ENSG00000198492,YTHDF2,10,-3.6719,70,-1.6362,322,2.38505
ENSG00000162512,SDC3,10,-4.1903,160,-0.2496,281,1.01489
ENSG00000134644,PUM1,10,-4.2721,159,-0.4777,328,1.24670
ENSG00000121766,ZCCHC17,10,-3.8757,148,0.35558,168,0.39090
ENSG00000121769,FABP3,3038,4.58707,112,-3.3240,168,-1.6533
ENSG00000162517,PEF1,10,-3.7758,134,0.21782,168,0.52693
ENSG00000184007,PTP4A2,10,-4.1754,195,0.75470,168,-0.0041
ENSG00000121774,KHDRBS1,10,-3.8397,99,-1.0199,298,1.77737
ENSG00000025800,KPNA6,10,-3.3503,85,-0.4316,168,1.16600
ENSG00000084623,EIF3I,58,-1.4236,148,0.11603,177,0.38106
ENSG00000175130,MARCKSL1,10,-4.7103,304,1.29846,180,-0.5404
ENSG00000162521,RBBP4,10,-3.4220,63,-1.4449,256,2.18441
ENSG00000134684,YARS,10,-3.8080,108,-0.7029,260,1.45858
ENSG00000134686,PHC2,10,-3.1390,66,-0.8001,168,1.52617
ENSG00000116560,SFPQ,10,-4.2353,117,-1.3253,435,2.09427
ENSG00000020129,NCDN,800,1.36782,355,-0.1110,175,-1.2576
ENSG00000126067,PSMB2,10,-4.2348,175,-0.0208,261,0.78541
ENSG00000116871,MAP7D1,742,1.81974,224,-0.6828,168,-0.8225
ENSG00000054118,THRAP3,10,-3.4389,66,-1.3874,254,2.12801
ENSG00000163875,MEAF6,10,-3.8292,117,-0.4894,242,1.24474
ENSG00000197982,C1orf122,10,-4.6406,256,0.46641,273,0.30384
ENSG00000174574,AKIRIN1,10,-3.9035,116,-0.6987,277,1.45773
ENSG00000168653,NDUFS5,10,-5.1424,362,0.45636,390,0.32489
ENSG00000127603,MACF1,10,-4.5568,171,-0.8800,468,1.65683
ENSG00000116983,HPCAL4,10,-3.7254,126,0.10208,172,0.64246
ENSG00000131236,CAP1,10,-3.8470,144,0.31679,168,0.42921
ENSG00000131238,PPT1,10,-4.0278,122,-0.7901,313,1.55336
ENSG00000084070,SMAP2,10,-3.5186,103,-0.1633,168,0.90259
ENSG00000117016,RIMS3,10,-3.1891,70,-0.7097,168,1.43802
ENSG00000065978,YBX1,10,-3.5720,86,-0.9059,237,1.65312
ENSG00000117394,SLC2A1,10,-3.7199,127,0.13704,168,0.60668
ENSG00000066322,ELOVL1,10,-3.2386,75,-0.6221,168,1.35253
ENSG00000142949,PTPRF,10,-4.3643,72,-2.5734,643,3.33490
ENSG00000117410,ATP6V0B,25,-4.1459,528,1.57550,253,-0.8521
ENSG00000117419,ERI3,10,-4.4028,208,0.24254,258,0.52398
ENSG00000187147,RNF220,10,-3.8600,146,0.33468,168,0.41154
ENSG00000142937,RPS8,10,-5.9781,694,0.90296,551,-0.1128
ENSG00000126088,UROD,10,-3.3882,78,-0.8048,201,1.54372
ENSG00000117450,PRDX1,446,-0.3674,574,0.10165,579,0.06026
ENSG00000085998,POMGNT1,10,-3.6070,88,-0.9095,243,1.65817
ENSG00000173660,UQCRH,10,-5.2691,459,1.52800,233,-0.7580
ENSG00000123472,ATPAF1,1466,3.10511,137,-2.2854,270,-0.2762
ENSG00000159658,EFCAB14,10,-3.4190,74,-1.0376,224,1.77833
ENSG00000162368,CMPK1,10,-4.0096,162,0.35871,185,0.39312
ENSG00000162374,ELAVL4,10,-4.8053,333,1.52476,168,-0.7689
ENSG00000123091,RNF11,10,-5.1543,394,0.93349,304,-0.1570
ENSG00000085832,EPS15,10,-3.7218,127,0.14042,168,0.60333
ENSG00000078618,NRDC,10,-3.4630,84,-0.7343,206,1.47634
ENSG00000169213,RAB3B,10,-4.1195,185,0.68206,168,0.06782
ENSG00000134717,BTF3L4,10,-3.3276,62,-1.3264,231,2.06208
ENSG00000162378,ZYG11B,10,-4.0754,141,-0.4377,281,1.20085
ENSG00000116171,SCP2,441,1.38161,104,-1.8936,362,1.24881
ENSG00000116209,TMEM59,10,-4.6264,207,-0.4108,409,1.18786
ENSG00000157216,SSBP3,10,-4.0524,86,-1.7525,433,2.51395
ENSG00000116133,DHCR24,1644,2.52479,324,-1.0241,168,-1.6063
ENSG00000162407,PLPP3,10,-4.3019,156,-0.6269,356,1.39725
ENSG00000162599,NFIA,10,-5.1835,164,-2.0617,1025,2.84654
ENSG00000162434,JAK1,10,-3.3866,72,-1.0670,221,1.80620
ENSG00000162433,AK4,10,-3.4755,75,-1.0995,237,1.84274
ENSG00000116675,DNAJC6,10,-5.1810,449,1.95502,168,-1.1972
ENSG00000184588,PDE4B,222,1.23468,69,-1.4165,168,0.87857
ENSG00000142864,SERBP1,291,0.75606,109,-1.6340,362,1.42321
ENSG00000162595,DIRAS3,10,-4.5029,259,1.16363,168,-0.4099
ENSG00000116729,WLS,10,-3.8221,38,-3.0598,475,3.78753
ENSG00000116754,SRSF11,10,-4.0465,123,-0.8013,318,1.56514
ENSG00000132485,ZRANB2,10,-3.9278,108,-0.9639,311,1.72425
ENSG00000172260,NEGR1,10,-4.0889,180,0.64209,168,0.10741
ENSG00000077254,USP33,10,-3.5167,103,-0.1664,168,0.90568
ENSG00000180488,MIGA1,10,-3.7939,129,-0.0088,190,0.75792
ENSG00000137941,TTLL7,10,-4.1208,152,-0.2748,271,1.03819
ENSG00000142875,PRKACB,10,-5.1235,429,1.89003,168,-1.1325
ENSG00000153904,DDAH1,10,-4.6377,161,-1.2078,555,1.98624
ENSG00000183291,SELENOF,10,-4.2539,134,-0.9850,394,1.75482
ENSG00000143013,LMO4,10,-3.9969,76,-1.9448,437,2.70263
ENSG00000122406,RPL5,432,-0.1528,380,-0.8063,782,1.01112
ENSG00000117528,ABCD3,10,-3.1843,60,-1.1752,199,1.90415
ENSG00000117519,CNN3,10,-4.2007,84,-2.0288,514,2.79232
ENSG00000170989,S1PR1,139,0.65788,61,-1.3612,168,1.20761
ENSG00000085433,WDR47,10,-3.4912,100,-0.2048,168,0.94341
ENSG00000197780,TAF13,10,-3.6221,115,-0.0063,168,0.74802
ENSG00000031698,SARS,838,2.19338,188,-1.0578,168,-0.7377
ENSG00000143126,CELSR2,10,-3.2565,76,-0.5911,168,1.32222
ENSG00000134243,SORT1,10,-4.3326,171,-0.3770,328,1.14707
ENSG00000116337,AMPD2,10,-3.6067,113,-0.0300,168,0.77137
ENSG00000134202,GSTM3,10,-4.3376,153,-0.7621,384,1.53373
ENSG00000168710,AHCYL1,983,0.94599,335,-1.6010,1035,1.27384
ENSG00000197106,SLC6A17,10,-3.8928,157,0.44474,168,0.30071
ENSG00000116396,KCNC4,10,-3.6353,100,-0.5776,219,1.32608
ENSG00000134248,LAMTOR5,10,-3.9628,155,0.30360,184,0.44736
ENSG00000116459,ATP5PB,10,-4.4755,174,-0.6538,406,1.42842
ENSG00000116473,RAP1A,10,-3.2695,78,-0.5682,168,1.29981
ENSG00000116489,CAPZA1,10,-3.7481,131,0.17694,168,0.56733
ENSG00000155366,RHOC,100,-0.7225,83,-1.9022,416,2.27913
ENSG00000163349,HIPK1,10,-4.4069,44,-3.5164,754,4.25814
ENSG00000116752,BCAS2,10,-3.9876,110,-1.0276,332,1.78985
ENSG00000009307,CSDE1,1565,2.08194,376,-1.0026,349,-0.6460
ENSG00000163399,ATP1A1,351,-0.3937,545,1.09592,207,-1.3198
ENSG00000198162,MAN1A2,10,-4.0045,167,0.53061,168,0.21779
ENSG00000092621,PHGDH,10,-4.3856,77,-2.4868,642,3.25030
ENSG00000265241,RBM8A,10,-3.7612,86,-1.2721,307,2.02639
ENSG00000265972,TXNIP,118,-1.0139,67,-3.0020,755,3.33094
ENSG00000178104,PDE4DIP,10,-4.7062,147,-1.5568,647,2.33575
ENSG00000159164,SV2A,10,-4.9053,361,1.64050,168,-0.8841
ENSG00000143401,ANP32E,10,-3.9737,88,-1.5859,391,2.34597
ENSG00000266472,MRPS21,81,-1.2892,195,0.22198,210,0.23315
ENSG00000143384,MCL1,10,-3.9155,67,-2.0970,428,2.85014
ENSG00000143420,ENSA,10,-3.4612,95,-0.3070,172,1.04545
ENSG00000213190,MLLT11,10,-4.8898,357,1.62353,168,-0.8672
ENSG00000159352,PSMD4,455,1.52126,130,-1.2697,243,0.46292
ENSG00000143393,PI4KB,10,-3.6356,76,-1.3663,290,2.11549
ENSG00000159377,PSMB4,10,-4.6015,251,0.49795,261,0.27088
ENSG00000143376,SNX27,10,-3.2962,81,-0.5142,168,1.24666
ENSG00000197747,S100A10,7293,5.19038,104,-4.7159,484,-1.2237
ENSG00000197956,S100A6,10,-5.0732,350,0.53883,356,0.24037
ENSG00000189171,S100A13,10,-4.0269,147,-0.1329,237,0.89205
ENSG00000160678,S100A1,10,-3.7302,128,0.15098,168,0.59295
ENSG00000143621,ILF2,10,-3.8125,71,-1.8266,373,2.57913
ENSG00000143543,JTB,10,-3.7463,129,0.13727,171,0.60760
ENSG00000177954,RPS27,10,-6.6232,1042,0.64375,995,0.15362
ENSG00000143549,TPM3,610,1.84645,170,-0.8920,168,-0.4680
ENSG00000143612,C1orf43,318,1.20510,109,-1.2146,223,0.67589
ENSG00000160714,UBE2Q1,378,1.62907,107,-1.1558,168,0.20814
ENSG00000160710,ADAR,10,-4.5286,222,0.13699,297,0.63402
ENSG00000143603,KCNN3,10,-3.6406,77,-1.3427,289,2.09216
ENSG00000163344,PMVK,10,-3.5035,101,-0.1873,168,0.92617
ENSG00000163346,PBXIP1,257,0.07539,94,-2.5409,695,2.56191
ENSG00000163463,KRTCAP2,10,-3.7263,128,0.13808,169,0.60591
ENSG00000177628,GBA,10,-3.8977,106,-0.9517,303,1.71110
ENSG00000116521,SCAMP3,238,0.90507,65,-2.1341,312,1.79192
ENSG00000160752,FDPS,10,-3.9105,160,0.46579,168,0.27999
ENSG00000160753,RUSC1,10,-3.4156,92,-0.3256,168,1.06205
ENSG00000116539,ASH1L,10,-3.6118,64,-1.7320,317,2.47746
ENSG00000132718,SYT11,677,0.47025,422,-0.6984,688,0.58718
ENSG00000116586,LAMTOR2,10,-3.4643,65,-1.4519,264,2.19333
ENSG00000160789,LMNA,89,-0.8776,43,-3.1239,526,3.38997
ENSG00000160781,PAQR6,10,-4.8141,292,0.53749,297,0.23617
ENSG00000163468,CCT3,10,-4.0090,113,-0.9968,333,1.75971
ENSG00000125462,C1orf61,10,-5.6728,646,2.29963,191,-1.5349
ENSG00000163382,NAXE,10,-3.7784,87,-1.2611,310,2.01607
ENSG00000132702,HAPLN2,10,-3.4014,91,-0.3477,168,1.08374
ENSG00000132692,BCAN,10,-3.7617,132,0.19661,168,0.54791
ENSG00000162706,CADM3,552,1.09331,259,-0.4515,256,-0.2331
ENSG00000158710,TAGLN2,10,-4.0326,119,-0.8858,325,1.64939
ENSG00000177807,KCNJ10,10,-4.0069,82,-1.7974,424,2.55697
ENSG00000162729,IGSF8,10,-3.2714,78,-0.5656,168,1.29727
ENSG00000018625,ATP1A2,10,-5.6824,326,-1.2589,1167,2.05218
ENSG00000162734,PEA15,10,-6.0768,735,0.82843,615,-0.0366
ENSG00000132716,DCAF8,10,-3.6319,66,-1.7166,320,2.46312
ENSG00000122218,COPA,10,-3.7406,118,-0.2404,204,0.99021
ENSG00000143256,PFDN2,10,-3.9425,129,-0.4031,252,1.16179
ENSG00000143222,UFC1,10,-3.9265,74,-1.9081,412,2.66394
ENSG00000158864,NDUFS2,252,0.64798,158,-0.3117,168,-0.0256
ENSG00000143252,SDHC,10,-3.7692,124,-0.1002,195,0.84952
ENSG00000152332,UHMK1,10,-4.1419,143,-0.5485,308,1.31421
ENSG00000143248,RGS5,10,-3.1523,67,-0.7763,168,1.50303
