Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to6,Feature log2 fold change topic 2to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000188976,NOC2L,156,1.29505,76,0.06586,31,-1.5095
ENSG00000188290,HES4,156,0.80855,115,0.75105,24,-2.3176
ENSG00000187608,ISG15,156,1.17269,91,0.58367,13,-2.9159
ENSG00000078808,SDF4,156,0.88138,84,-0.3742,86,-0.1653
ENSG00000160087,UBE2J2,156,1.34810,72,-0.0201,32,-1.4081
ENSG00000131584,ACAP3,156,1.37872,52,-0.9867,78,0.16688
ENSG00000127054,INTS11,156,1.55768,52,-0.7725,55,-0.3254
ENSG00000107404,DVL1,156,1.41485,55,-0.7727,65,-0.1552
ENSG00000175756,AURKAIP1,156,0.41612,129,0.25373,85,-0.6554
ENSG00000221978,CCNL2,156,1.20478,70,-0.3967,61,-0.4734
ENSG00000242485,MRPL20,156,0.18348,128,-0.3041,160,0.26478
ENSG00000179403,VWA1,156,0.87782,44,-1.9653,185,1.54420
ENSG00000160075,SSU72,156,0.10979,161,0.42286,102,-0.6458
ENSG00000228594,FNDC10,156,1.34814,75,0.11302,26,-1.7506
ENSG00000197530,MIB2,156,2.25595,36,-0.8608,22,-1.3470
ENSG00000078369,GNB1,156,-1.3556,438,0.77721,305,-0.3576
ENSG00000067606,PRKCZ,156,-0.3006,222,0.76867,117,-0.8450
ENSG00000162585,FAAP20,156,1.68013,48,-0.8373,50,-0.3849
ENSG00000157933,SKI,156,1.70849,46,-0.8940,51,-0.3360
ENSG00000157916,RER1,156,1.03974,71,-0.6158,86,0.01542
ENSG00000157870,PRXL2B,156,0.88204,106,0.56384,30,-1.9327
ENSG00000158109,TPRG1L,156,-0.1179,207,1.02592,74,-1.4127
ENSG00000130764,LRRC47,156,1.02240,87,0.01272,51,-0.9401
ENSG00000116198,CEP104,156,1.98829,29,-1.7032,64,0.36041
ENSG00000069424,KCNAB2,156,0.91647,110,0.86848,12,-3.2014
ENSG00000116254,CHD5,156,0.50486,144,1.09036,23,-2.6242
ENSG00000116251,RPL22,156,-1.0711,306,-0.0020,382,0.44189
ENSG00000116237,ICMT,156,1.42945,66,-0.2221,37,-1.1088
ENSG00000097021,ACOT7,156,-1.2101,466,1.97276,100,-2.0513
ENSG00000162408,NOL9,156,1.70864,52,-0.5163,35,-0.9919
ENSG00000162413,KLHL21,156,1.52218,57,-0.5235,46,-0.6807
ENSG00000007923,DNAJC11,156,2.11858,41,-0.6975,22,-1.4268
ENSG00000171735,CAMTA1,156,-0.9514,363,1.26760,148,-1.1486
ENSG00000049245,VAMP3,156,1.14850,35,-2.1306,157,1.49150
ENSG00000049246,PER3,156,1.62594,43,-1.1463,67,0.10929
ENSG00000116288,PARK7,156,-0.8341,306,0.67532,209,-0.4247
ENSG00000116285,ERRFI1,156,1.95885,37,-1.1521,46,-0.2886
ENSG00000162426,SLC45A1,156,2.44974,34,-0.8185,13,-2.0233
ENSG00000142599,RERE,156,0.41727,129,0.22845,87,-0.6176
ENSG00000074800,ENO1,156,-1.5348,536,1.32277,243,-0.9578
ENSG00000171612,SLC25A33,156,2.09145,42,-0.6430,21,-1.5018
ENSG00000171603,CLSTN1,156,-1.0815,381,1.00990,205,-0.7405
ENSG00000178585,CTNNBIP1,156,1.74680,46,-0.8653,47,-0.4317
