Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000228794,LINC01128,15,-0.6514,26,0.33593,22,-0.1208
ENSG00000188976,NOC2L,15,-2.1592,75,0.49365,63,-0.0081
ENSG00000188290,HES4,15,-2.4222,88,0.41175,78,0.10018
ENSG00000187608,ISG15,15,-1.7717,46,-0.1561,60,0.59266
ENSG00000078808,SDF4,15,-2.5407,91,0.27515,90,0.24732
ENSG00000176022,B3GALT6,15,-1.5618,64,1.32912,27,-0.9586
ENSG00000160087,UBE2J2,15,-1.8342,63,0.61760,47,-0.1729
ENSG00000131584,ACAP3,15,-1.1538,30,-0.1918,39,0.52375
ENSG00000127054,INTS11,15,-1.8262,61,0.54100,49,-0.0961
ENSG00000224051,CPTP,15,-1.1392,33,0.09027,35,0.24316
ENSG00000107404,DVL1,150,1.49405,48,-0.6578,58,-0.2442
ENSG00000175756,AURKAIP1,144,-0.2700,181,0.15906,166,-0.0595
ENSG00000221978,CCNL2,15,-1.8570,40,-0.5795,72,1.01577
ENSG00000242485,MRPL20,140,-0.4924,210,0.25284,185,-0.0825
ENSG00000179403,VWA1,15,-1.7118,10,-2.8336,91,2.96915
ENSG00000205090,TMEM240,152,2.45323,20,-1.5111,35,-0.4182
ENSG00000160075,SSU72,427,0.96101,237,-0.0611,202,-0.4441
ENSG00000228594,FNDC10,15,-2.6072,110,0.73306,79,-0.2083
ENSG00000197530,MIB2,15,-1.3624,33,-0.3026,47,0.67110
ENSG00000008128,CDK11A,15,-0.2989,9,-1.3910,28,1.36997
ENSG00000215790,SLC35E2A,15,-0.6448,25,0.23535,23,-0.0203
ENSG00000008130,NADK,15,-0.9627,25,-0.2947,35,0.58232
ENSG00000078369,GNB1,274,-0.7479,485,0.25931,437,-0.0167
ENSG00000067606,PRKCZ,566,1.14913,278,-0.1025,232,-0.5333
ENSG00000162585,FAAP20,15,-2.2333,67,0.03242,78,0.46114
ENSG00000157933,SKI,15,-0.9534,22,-0.5373,37,0.81144
ENSG00000157916,RER1,15,-2.4490,86,0.28705,84,0.22761
ENSG00000157911,PEX10,15,-1.3756,49,0.79215,31,-0.4256
ENSG00000157870,PRXL2B,15,-2.5656,107,0.71638,77,-0.1948
ENSG00000158109,TPRG1L,146,-0.6028,289,0.90916,155,-0.7418
ENSG00000130764,LRRC47,292,1.46129,91,-0.7514,120,-0.1330
ENSG00000116198,CEP104,15,-0.8927,22,-0.4678,35,0.73125
ENSG00000196581,AJAP1,15,-0.3775,14,-0.7862,26,0.87893
ENSG00000069424,KCNAB2,151,0.31277,140,0.31105,103,-0.4614
ENSG00000116254,CHD5,289,0.85502,174,-0.0023,145,-0.4362
ENSG00000116251,RPL22,15,-4.5812,252,-0.6578,494,1.26823
ENSG00000116237,ICMT,15,-1.5707,54,0.66575,38,-0.2611
ENSG00000097021,ACOT7,281,-1.2431,983,1.54449,351,-1.2644
ENSG00000162408,NOL9,294,2.90934,43,-1.0171,35,-1.4017
ENSG00000162413,KLHL21,153,1.75189,53,-0.1891,37,-0.9602
ENSG00000041988,THAP3,15,-0.7776,29,0.38447,24,-0.1366
ENSG00000007923,DNAJC11,15,-1.4727,47,0.48030,38,-0.0877
ENSG00000171735,CAMTA1,277,-0.2461,276,-0.3824,381,0.46253
ENSG00000049245,VAMP3,15,-1.8562,30,-1.1500,81,1.55576
ENSG00000049246,PER3,15,-0.7670,13,-1.4363,40,1.56788
ENSG00000116288,PARK7,134,-1.3696,365,0.33225,329,0.04448
ENSG00000116285,ERRFI1,15,-0.8320,25,-0.0636,29,0.32663
ENSG00000162426,SLC45A1,15,-1.5337,56,0.90909,33,-0.5191
ENSG00000142599,RERE,15,-2.6122,81,-0.1392,108,0.66524
ENSG00000074800,ENO1,830,0.06215,936,0.44227,654,-0.4849
ENSG00000171612,SLC25A33,152,1.43344,42,-1.0192,70,0.11727
ENSG00000188807,TMEM201,154,2.09047,35,-0.7430,36,-0.7051
ENSG00000171603,CLSTN1,277,-0.7692,522,0.40333,424,-0.1581
ENSG00000178585,CTNNBIP1,150,1.67721,45,-0.5808,48,-0.4711
ENSG00000162441,LZIC,15,-1.1441,24,-0.6926,44,0.99997
ENSG00000130939,UBE4B,15,-1.9113,72,0.91030,44,-0.4628
ENSG00000054523,KIF1B,119,-1.7997,368,-0.0896,460,0.53113
ENSG00000142657,PGD,433,2.10549,117,-0.3939,84,-1.0998
ENSG00000160049,DFFA,15,-1.8867,51,-0.0494,63,0.50283
ENSG00000142655,PEX14,15,-1.1795,38,0.42667,32,-0.0873
ENSG00000120948,TARDBP,292,2.18527,64,-0.7835,64,-0.7638
ENSG00000116649,SRM,15,-2.6555,102,0.38142,94,0.14997
ENSG00000171824,EXOSC10,15,-0.6114,26,0.45601,20,-0.2561
ENSG00000198793,MTOR,153,1.52702,64,-0.0140,42,-0.9480
ENSG00000116661,FBXO2,139,-1.6023,558,1.12242,285,-0.7312
ENSG00000132879,FBXO44,15,-3.2430,177,0.87114,117,-0.3056
ENSG00000177000,MTHFR,15,-0.9667,24,-0.4381,36,0.72048
ENSG00000011021,CLCN6,15,-3.3127,206,1.26104,103,-0.6974
ENSG00000116685,KIAA2013,15,-1.7410,51,0.18105,52,0.25466
ENSG00000083444,PLOD1,153,1.70550,61,0.11760,32,-1.2960
ENSG00000116688,MFN2,144,-0.0568,162,0.21749,138,-0.1983
ENSG00000116691,MIIP,155,3.02428,16,-1.5495,21,-1.0323
ENSG00000048707,VPS13D,15,-1.7381,50,0.13340,53,0.30176
ENSG00000162496,DHRS3,15,-0.3128,10,-1.3700,28,1.35814
ENSG00000116731,PRDM2,15,-1.8085,45,-0.2717,64,0.71087
ENSG00000189337,KAZN,15,-2.2670,62,-0.2206,87,0.71450
ENSG00000142634,EFHD2,15,-1.7372,57,0.49793,46,-0.0646
ENSG00000116138,DNAJC16,15,-1.0719,34,0.34029,30,-0.0219
ENSG00000116786,PLEKHM2,573,3.41363,45,-1.8723,62,-1.2669
ENSG00000065526,SPEN,15,-1.4994,17,-1.7894,70,2.06296
ENSG00000185519,FAM131C,15,-1.3070,29,-0.5084,48,0.85871
ENSG00000037637,FBXO42,15,-0.9321,40,1.18101,18,-0.9426
ENSG00000055070,SZRD1,15,-1.2063,24,-0.7280,47,1.04622
ENSG00000219481,NBPF1,15,-0.4925,23,0.23101,20,-0.0602
ENSG00000159363,ATP13A2,15,-4.3891,461,1.55765,192,-0.9549
